Player,PlayerLine,PlayerLine
BENEDICK,Your,2
BENEDICK,am,2
BENEDICK,as,2
BENEDICK,be,2
BENEDICK,discourse,2
BENEDICK,good,2
BENEDICK,hear,2
BENEDICK,her,2
BENEDICK,him,2
BENEDICK,if,2
BENEDICK,know,2
BENEDICK,lady,2
BENEDICK,like,2
BENEDICK,me,2
BENEDICK,or,2
BENEDICK,purpose,2
BENEDICK,there,2
BENEDICK,they,2
BENEDICK,thou,2
BENEDICK,would,2
BENVOLIO,And,14
BENVOLIO,But,6
BENVOLIO,The,6
BENVOLIO,I,5
BENVOLIO,That,5
BENVOLIO,Enter,4
BENVOLIO,Romeo,4
BENVOLIO,An,3
BENVOLIO,Exeunt,3
BENVOLIO,Here,3
BENVOLIO,Of,3
BENVOLIO,SCENE,3
BENVOLIO,Who,3
BENVOLIO,Why,3
BENVOLIO,With,3
BENVOLIO,A,2
BENVOLIO,At,2
BENVOLIO,By,2
BENVOLIO,Come,2
BENVOLIO,Could,2
BENVOLIO,For,2
BENVOLIO,Go,2
BENVOLIO,He,2
BENVOLIO,Ill,2
BENVOLIO,It,2
BENVOLIO,O,2
BENVOLIO,One,2
BENVOLIO,Or,2
BENVOLIO,There,2
BENVOLIO,This,2
BENVOLIO,To,2
BENVOLIO,Tut,2
BENVOLIO,Tybalt,2
BENVOLIO,Well,2
BENVOLIO,Which,2
BENVOLIO,Your,2
BERTRAM,I,27
BERTRAM,And,16
BERTRAM,My,11
BERTRAM,But,7
BERTRAM,To,7
BERTRAM,A,6
BERTRAM,The,6
BERTRAM,Ill,5
BERTRAM,In,5
BERTRAM,That,5
BERTRAM,What,5
BERTRAM,As,4
BERTRAM,It,4
BERTRAM,Where,4
BERTRAM,Enter,3
BERTRAM,Exit,3
BERTRAM,For,3
BERTRAM,If,3
BERTRAM,She,3
BERTRAM,So,3
BERTRAM,Well,3
BERTRAM,When,3
BERTRAM,Which,3
BERTRAM,Yes,3
BERTRAM,You,3
BERTRAM,By,2
BERTRAM,Do,2
BERTRAM,Exeunt,2
BERTRAM,Go,2
BERTRAM,How,2
BERTRAM,Is,2
BERTRAM,No,2
BERTRAM,SCENE,2
BERTRAM,Shes,2
BERTRAM,This,2
BERTRAM,Why,2
BERTRAM,Will,2
BERTRAM,and,2
BERTRAM,his,2
BERTRAM,me,2
BIONDELLO,I,10
BIONDELLO,O,4
BIONDELLO,Why,4
BIONDELLO,Exit,3
BIONDELLO,Master,3
BIONDELLO,and,3
BIONDELLO,you,3
BIONDELLO,And,2
BIONDELLO,He,2
BIONDELLO,Nay,2
BIONDELLO,She,2
BIONDELLO,That,2
BIONDELLO,The,2
BIONDELLO,in,2
BIONDELLO,with,2
BIRON,And,55
BIRON,A,25
BIRON,To,19
BIRON,I,16
BIRON,O,16
BIRON,For,15
BIRON,This,15
BIRON,That,14
BIRON,The,13
BIRON,As,9
BIRON,But,9
BIRON,Enter,9
BIRON,Or,9
BIRON,By,8
BIRON,What,8
BIRON,In,7
BIRON,Of,7
BIRON,Why,7
BIRON,Have,6
BIRON,Is,6
BIRON,It,6
BIRON,Now,6
BIRON,When,6
BIRON,You,6
BIRON,Your,6
BIRON,DON,5
BIRON,So,5
BIRON,Than,5
BIRON,They,5
BIRON,We,5
BIRON,Well,5
BIRON,Ay,4
BIRON,Do,4
BIRON,If,4
BIRON,Ill,4
BIRON,Nor,4
BIRON,Our,4
BIRON,Study,4
BIRON,These,4
BIRON,Where,4
BIRON,Which,4
BIRON,All,3
BIRON,Aside,3
BIRON,At,3
BIRON,Her,3
BIRON,My,3
BIRON,Nay,3
BIRON,Not,3
BIRON,Pompey,3
BIRON,Reads,3
BIRON,Some,3
BIRON,Then,3
BIRON,Therefore,3
BIRON,Thou,3
BIRON,Will,3
BIRON,With,3
BIRON,and,3
BIRON,ACT,2
BIRON,An,2
BIRON,Can,2
BIRON,Did,2
BIRON,Exit,2
BIRON,From,2
BIRON,He,2
BIRON,How,2
BIRON,LOVES,2
BIRON,Let,2
BIRON,Light,2
BIRON,Loves,2
BIRON,Might,2
BIRON,No,2
BIRON,Nothing,2
BIRON,One,2
BIRON,Reenter,2
BIRON,SCENE,2
BIRON,Stands,2
BIRON,Still,2
BIRON,Such,2
BIRON,Sweet,2
BIRON,There,2
BIRON,Thus,2
BIRON,Tis,2
BIRON,Would,2
BIRON,Yet,2
BIRON,a,2
BIRON,with,2
BISHOP OF WINCHESTER,And,12
BISHOP OF WINCHESTER,Or,5
BISHOP OF WINCHESTER,The,5
BISHOP OF WINCHESTER,To,5
BISHOP OF WINCHESTER,Gloucester,4
BISHOP OF WINCHESTER,As,3
BISHOP OF WINCHESTER,But,3
BISHOP OF WINCHESTER,Exeunt,3
BISHOP OF WINCHESTER,For,3
BISHOP OF WINCHESTER,That,3
BISHOP OF WINCHESTER,Aside,2
BISHOP OF WINCHESTER,Do,2
BISHOP OF WINCHESTER,He,2
BISHOP OF WINCHESTER,Humphrey,2
BISHOP OF WINCHESTER,I,2
BISHOP OF WINCHESTER,It,2
BISHOP OF WINCHESTER,More,2
BISHOP OF WINCHESTER,No,2
BISHOP OF WINCHESTER,SCENE,2
BISHOP OF WINCHESTER,Thy,2
BISHOP OF WINCHESTER,With,2
BORACHIO,I,6
BORACHIO,the,5
BORACHIO,to,5
BORACHIO,Yea,4
BORACHIO,Marry,2
BORACHIO,Not,2
BORACHIO,by,2
BORACHIO,he,2
BORACHIO,in,2
BORACHIO,nothing,2
BORACHIO,prince,2
BOTTOM,I,11
BOTTOM,The,7
BOTTOM,And,5
BOTTOM,to,5
BOTTOM,of,4
BOTTOM,Enter,3
BOTTOM,Exit,3
BOTTOM,Not,3
BOTTOM,SCENE,3
BOTTOM,and,3
BOTTOM,for,3
BOTTOM,the,3
BOTTOM,you,3
BOTTOM,A,2
BOTTOM,ACT,2
BOTTOM,But,2
BOTTOM,Exeunt,2
BOTTOM,Masters,2
BOTTOM,Peter,2
BOTTOM,Pyramus,2
BOTTOM,Reenter,2
BOTTOM,Shall,2
BOTTOM,Sings,2
BOTTOM,This,2
BOTTOM,Thisby,2
BOTTOM,Well,2
BOTTOM,What,2
BOTTOM,Why,2
BOTTOM,about,2
BOTTOM,beard,2
BOTTOM,do,2
BOTTOM,good,2
BOTTOM,have,2
BOTTOM,make,2
BOTTOM,more,2
BOTTOM,out,2
BOTTOM,say,2
BOTTOM,that,2
BOYET,And,13
BOYET,I,10
BOYET,The,10
BOYET,To,10
BOYET,A,6
BOYET,Enter,5
BOYET,They,5
BOYET,With,5
BOYET,An,4
BOYET,But,4
BOYET,By,4
BOYET,She,4
BOYET,That,4
BOYET,As,3
BOYET,Exeunt,3
BOYET,Exit,3
BOYET,His,3
BOYET,So,3
BOYET,You,3
BOYET,DON,2
BOYET,Did,2
BOYET,Do,2
BOYET,Here,2
BOYET,If,2
BOYET,Like,2
BOYET,No,2
BOYET,Proud,2
BOYET,Than,2
BOYET,Their,2
BOYET,Therefore,2
BOYET,This,2
BOYET,Thus,2
BOYET,True,2
BOYET,What,2
BOYET,When,2
BOYET,Who,2
BOYET,Why,2
BOYET,thou,2
BRABANTIO,I,9
BRABANTIO,That,7
BRABANTIO,Of,6
BRABANTIO,To,6
BRABANTIO,For,5
BRABANTIO,What,5
BRABANTIO,But,4
BRABANTIO,My,4
BRABANTIO,And,3
BRABANTIO,Being,3
BRABANTIO,By,3
BRABANTIO,Exeunt,3
BRABANTIO,So,3
BRABANTIO,The,3
BRABANTIO,Where,3
BRABANTIO,Call,2
BRABANTIO,Hath,2
BRABANTIO,He,2
BRABANTIO,How,2
BRABANTIO,If,2
BRABANTIO,In,2
BRABANTIO,Is,2
BRABANTIO,It,2
BRABANTIO,Light,2
BRABANTIO,O,2
BRABANTIO,Or,2
BRABANTIO,SCENE,2
BRABANTIO,She,2
BRABANTIO,This,2
BRABANTIO,Why,2
BRUTUS,And,65
BRUTUS,I,54
BRUTUS,The,33
BRUTUS,That,31
BRUTUS,To,23
BRUTUS,But,20
BRUTUS,For,19
BRUTUS,He,18
BRUTUS,Enter,17
BRUTUS,It,17
BRUTUS,What,17
BRUTUS,If,14
BRUTUS,Let,14
BRUTUS,Of,13
BRUTUS,Than,13
BRUTUS,You,13
BRUTUS,Come,12
BRUTUS,Exeunt,12
BRUTUS,When,12
BRUTUS,As,11
BRUTUS,By,11
BRUTUS,Exit,11
BRUTUS,We,11
BRUTUS,Which,11
BRUTUS,Why,11
BRUTUS,A,10
BRUTUS,In,10
BRUTUS,No,10
BRUTUS,O,10
BRUTUS,Good,9
BRUTUS,How,9
BRUTUS,Reenter,9
BRUTUS,SCENE,8
BRUTUS,With,8
BRUTUS,Be,7
BRUTUS,Is,7
BRUTUS,Not,7
BRUTUS,Our,7
BRUTUS,Do,6
BRUTUS,Farewell,6
BRUTUS,Go,6
BRUTUS,Ill,6
BRUTUS,Lets,6
BRUTUS,Then,6
BRUTUS,They,6
BRUTUS,Are,5
BRUTUS,Caesar,5
BRUTUS,Have,5
BRUTUS,My,5
BRUTUS,Now,5
BRUTUS,Shall,5
BRUTUS,There,5
BRUTUS,Thou,5
BRUTUS,Where,5
BRUTUS,Alarum,4
BRUTUS,All,4
BRUTUS,Brutus,4
BRUTUS,Cassius,4
BRUTUS,Even,4
BRUTUS,Get,4
BRUTUS,Give,4
BRUTUS,Lucius,4
BRUTUS,Nor,4
BRUTUS,Or,4
BRUTUS,So,4
BRUTUS,Speak,4
BRUTUS,Thy,4
BRUTUS,Tis,4
BRUTUS,Well,4
BRUTUS,Ay,3
BRUTUS,Boy,3
BRUTUS,Did,3
BRUTUS,Had,3
BRUTUS,Hark,3
BRUTUS,Hath,3
BRUTUS,Like,3
BRUTUS,Look,3
BRUTUS,Low,3
BRUTUS,Must,3
BRUTUS,Only,3
BRUTUS,Peace,3
BRUTUS,Such,3
BRUTUS,Though,3
BRUTUS,Under,3
BRUTUS,Was,3
BRUTUS,Whats,3
BRUTUS,Who,3
BRUTUS,Would,3
BRUTUS,Your,3
BRUTUS,Being,2
BRUTUS,Caius,2
BRUTUS,Enforce,2
BRUTUS,From,2
BRUTUS,Here,2
BRUTUS,Hes,2
BRUTUS,His,2
BRUTUS,Hold,2
BRUTUS,Into,2
BRUTUS,Lay,2
BRUTUS,Lest,2
BRUTUS,Looks,2
BRUTUS,Lucilius,2
BRUTUS,Mark,2
BRUTUS,Merely,2
BRUTUS,More,2
BRUTUS,On,2
BRUTUS,Prepare,2
BRUTUS,Ride,2
BRUTUS,Should,2
BRUTUS,Sir,2
BRUTUS,Stand,2
BRUTUS,Tell,2
BRUTUS,Their,2
BRUTUS,Therefore,2
BRUTUS,This,2
BRUTUS,Those,2
BRUTUS,Till,2
BRUTUS,Welcome,2
BRUTUS,Were,2
BRUTUS,While,2
BRUTUS,Whispers,2
BRUTUS,Will,2
BRUTUS,Yes,2
BRUTUS,for,2
BUCKINGHAM,And,63
BUCKINGHAM,To,27
BUCKINGHAM,The,23
BUCKINGHAM,I,22
BUCKINGHAM,But,18
BUCKINGHAM,As,17
BUCKINGHAM,For,13
BUCKINGHAM,This,13
BUCKINGHAM,My,12
BUCKINGHAM,Your,12
BUCKINGHAM,That,10
BUCKINGHAM,Which,10
BUCKINGHAM,Enter,9
BUCKINGHAM,Exeunt,9
BUCKINGHAM,A,8
BUCKINGHAM,Exit,8
BUCKINGHAM,He,8
BUCKINGHAM,What,8
BUCKINGHAM,You,8
BUCKINGHAM,By,7
BUCKINGHAM,Of,7
BUCKINGHAM,Who,7
BUCKINGHAM,Why,7
BUCKINGHAM,Yet,7
BUCKINGHAM,Be,6
BUCKINGHAM,If,6
BUCKINGHAM,Lord,6
BUCKINGHAM,Then,6
BUCKINGHAM,When,6
BUCKINGHAM,All,5
BUCKINGHAM,Have,5
BUCKINGHAM,His,5
BUCKINGHAM,Now,5
BUCKINGHAM,O,5
BUCKINGHAM,Or,5
BUCKINGHAM,SCENE,5
BUCKINGHAM,So,5
BUCKINGHAM,Upon,5
BUCKINGHAM,We,5
BUCKINGHAM,Well,5
BUCKINGHAM,Are,4
BUCKINGHAM,Even,4
BUCKINGHAM,In,4
BUCKINGHAM,Is,4
BUCKINGHAM,No,4
BUCKINGHAM,Nor,4
BUCKINGHAM,Not,4
BUCKINGHAM,At,3
BUCKINGHAM,Come,3
BUCKINGHAM,From,3
BUCKINGHAM,Good,3
BUCKINGHAM,Ill,3
BUCKINGHAM,Shall,3
BUCKINGHAM,True,3
BUCKINGHAM,Under,3
BUCKINGHAM,Unto,3
BUCKINGHAM,With,3
BUCKINGHAM,Being,2
BUCKINGHAM,Go,2
BUCKINGHAM,Hath,2
BUCKINGHAM,Henry,2
BUCKINGHAM,Her,2
BUCKINGHAM,How,2
BUCKINGHAM,Look,2
BUCKINGHAM,Madam,2
BUCKINGHAM,Made,2
BUCKINGHAM,Me,2
BUCKINGHAM,More,2
BUCKINGHAM,Must,2
BUCKINGHAM,Pray,2
BUCKINGHAM,Reenter,2
BUCKINGHAM,Sir,2
BUCKINGHAM,Speak,2
BUCKINGHAM,Take,2
BUCKINGHAM,These,2
BUCKINGHAM,Thou,2
BUCKINGHAM,Thus,2
BUCKINGHAM,Tomorrow,2
BUCKINGHAM,Tut,2
BUCKINGHAM,Welcome,2
BUCKINGHAM,Where,2
BUCKINGHAM,Whom,2
BUCKINGHAM,York,2
Bawd,Boult,4
Bawd,Come,3
Bawd,Marry,3
Bawd,Thou,3
Bawd,To,3
Bawd,We,3
Bawd,What,3
Bawd,you,3
Bawd,Exeunt,2
Bawd,Now,2
Bawd,Reenter,2
Bawd,Who,2
Bawd,Why,2
Bawd,come,2
Bawd,have,2
CADE,Enter,8
CADE,and,7
CADE,And,6
CADE,all,6
CADE,the,6
CADE,Exeunt,5
CADE,I,5
CADE,Nay,4
CADE,SCENE,4
CADE,but,4
CADE,Away,3
CADE,For,3
CADE,Marry,3
CADE,My,3
CADE,Now,3
CADE,hast,3
CADE,on,3
CADE,Alarums,2
CADE,As,2
CADE,Aside,2
CADE,Be,2
CADE,But,2
CADE,By,2
CADE,Come,2
CADE,Exit,2
CADE,Here,2
CADE,Heres,2
CADE,O,2
CADE,The,2
CADE,They,2
CADE,Was,2
CADE,We,2
CADE,What,2
CADE,he,2
CADE,honour,2
CADE,me,2
CADE,shall,2
CADE,them,2
CADE,to,2
CAESAR,And,14
CAESAR,I,10
CAESAR,What,9
CAESAR,That,5
CAESAR,The,5
CAESAR,To,5
CAESAR,Enter,4
CAESAR,As,3
CAESAR,Caesar,3
CAESAR,Calpurnia,3
CAESAR,He,3
CAESAR,Are,2
CAESAR,Good,2
CAESAR,If,2
CAESAR,Sennet,2
CAESAR,Set,2
CAESAR,Will,2
CAESAR,Yet,2
CAIUS LUCIUS,And,8
CAIUS LUCIUS,A,4
CAIUS LUCIUS,For,4
CAIUS LUCIUS,I,4
CAIUS LUCIUS,So,4
CAIUS LUCIUS,Thou,4
CAIUS LUCIUS,My,3
CAIUS LUCIUS,That,3
CAIUS LUCIUS,Thy,3
CAIUS LUCIUS,As,2
CAIUS LUCIUS,Be,2
CAIUS LUCIUS,Enter,2
CAIUS LUCIUS,Exeunt,2
CAIUS LUCIUS,In,2
CAIUS LUCIUS,Is,2
CAIUS LUCIUS,It,2
CAIUS LUCIUS,Let,2
CAIUS LUCIUS,Lets,2
CAIUS LUCIUS,SCENE,2
CAIUS LUCIUS,Than,2
CAIUS LUCIUS,The,2
CAIUS LUCIUS,What,2
CAIUS LUCIUS,When,2
CAIUS LUCIUS,With,2
CALIBAN,And,13
CALIBAN,I,12
CALIBAN,Ill,8
CALIBAN,Thou,7
CALIBAN,The,6
CALIBAN,For,5
CALIBAN,As,4
CALIBAN,Do,4
CALIBAN,To,4
CALIBAN,But,3
CALIBAN,From,3
CALIBAN,He,3
CALIBAN,Lo,3
CALIBAN,Nor,3
CALIBAN,This,3
CALIBAN,Which,3
CALIBAN,All,2
CALIBAN,Aside,2
CALIBAN,Ay,2
CALIBAN,Be,2
CALIBAN,How,2
CALIBAN,Let,2
CALIBAN,No,2
CALIBAN,O,2
CALIBAN,That,2
CALIBAN,Thats,2
CALIBAN,Where,2
CALIBAN,Will,2
CALIBAN,With,2
CALIBAN,Within,2
CALIBAN,You,2
CAMILLO,I,25
CAMILLO,And,11
CAMILLO,The,11
CAMILLO,To,11
CAMILLO,As,7
CAMILLO,My,7
CAMILLO,Of,7
CAMILLO,But,6
CAMILLO,If,6
CAMILLO,You,6
CAMILLO,By,5
CAMILLO,He,5
CAMILLO,That,5
CAMILLO,Be,4
CAMILLO,For,4
CAMILLO,His,4
CAMILLO,Sir,4
CAMILLO,Which,4
CAMILLO,Come,3
CAMILLO,Have,3
CAMILLO,Is,3
CAMILLO,It,3
CAMILLO,Nay,3
CAMILLO,She,3
CAMILLO,So,3
CAMILLO,Than,3
CAMILLO,This,3
CAMILLO,What,3
CAMILLO,Who,3
CAMILLO,Your,3
CAMILLO,A,2
CAMILLO,Do,2
CAMILLO,Even,2
CAMILLO,Exeunt,2
CAMILLO,Ill,2
CAMILLO,No,2
CAMILLO,Nothing,2
CAMILLO,O,2
CAMILLO,Reenter,2
CAMILLO,Shall,2
CAMILLO,Then,2
CAMILLO,There,2
CAMILLO,They,2
CAMILLO,Well,2
CAMILLO,Where,2
CAMILLO,Why,2
CAMILLO,Will,2
CAMILLO,desire,2
CAMILLO,though,2
CANTERBURY,The,18
CANTERBURY,And,16
CANTERBURY,To,14
CANTERBURY,As,9
CANTERBURY,Which,7
CANTERBURY,Of,6
CANTERBURY,For,5
CANTERBURY,So,5
CANTERBURY,Who,5
CANTERBURY,With,5
CANTERBURY,But,4
CANTERBURY,That,4
CANTERBURY,Was,4
CANTERBURY,A,3
CANTERBURY,Did,3
CANTERBURY,King,3
CANTERBURY,Than,3
CANTERBURY,Then,3
CANTERBURY,By,2
CANTERBURY,Daughter,2
CANTERBURY,From,2
CANTERBURY,Hear,2
CANTERBURY,His,2
CANTERBURY,In,2
CANTERBURY,It,2
CANTERBURY,Make,2
CANTERBURY,Never,2
CANTERBURY,Nor,2
CANTERBURY,O,2
CANTERBURY,Others,2
CANTERBURY,She,2
CANTERBURY,They,2
CANTERBURY,When,2
CANTERBURY,Where,2
CANTERBURY,You,2
CAPULET,And,19
CAPULET,But,8
CAPULET,For,8
CAPULET,Go,7
CAPULET,To,7
CAPULET,A,6
CAPULET,Enter,6
CAPULET,Exeunt,6
CAPULET,How,6
CAPULET,I,6
CAPULET,Ill,6
CAPULET,My,6
CAPULET,O,6
CAPULET,Our,5
CAPULET,This,5
CAPULET,What,5
CAPULET,You,5
CAPULET,Exit,4
CAPULET,She,4
CAPULET,That,4
CAPULET,Well,4
CAPULET,Ah,3
CAPULET,Come,3
CAPULET,Death,3
CAPULET,Is,3
CAPULET,It,3
CAPULET,Look,3
CAPULET,Make,3
CAPULET,Of,3
CAPULET,SCENE,3
CAPULET,Such,3
CAPULET,The,3
CAPULET,Will,3
CAPULET,All,2
CAPULET,An,2
CAPULET,Good,2
CAPULET,He,2
CAPULET,In,2
CAPULET,More,2
CAPULET,Music,2
CAPULET,Nay,2
CAPULET,Now,2
CAPULET,Or,2
CAPULET,Out,2
CAPULET,Sirrah,2
CAPULET,So,2
CAPULET,Therefore,2
CAPULET,Thou,2
CAPULET,Tis,2
CAPULET,We,2
CAPULET,Welcome,2
CAPULET,When,2
CAPULET,Why,2
CAPULET,Youll,2
CARDINAL,And,8
CARDINAL,Aside,6
CARDINAL,My,5
CARDINAL,This,4
CARDINAL,I,3
CARDINAL,That,3
CARDINAL,The,3
CARDINAL,Tis,3
CARDINAL,To,3
CARDINAL,What,3
CARDINAL,Bring,2
CARDINAL,But,2
CARDINAL,Can,2
CARDINAL,Come,2
CARDINAL,Had,2
CARDINAL,He,2
CARDINAL,If,2
CARDINAL,Ill,2
CARDINAL,It,2
CARDINAL,So,2
CARDINAL,We,2
CARDINAL PANDULPH,And,20
CARDINAL PANDULPH,The,8
CARDINAL PANDULPH,That,7
CARDINAL PANDULPH,But,5
CARDINAL PANDULPH,A,4
CARDINAL PANDULPH,For,4
CARDINAL PANDULPH,If,4
CARDINAL PANDULPH,Is,4
CARDINAL PANDULPH,No,4
CARDINAL PANDULPH,So,4
CARDINAL PANDULPH,To,4
CARDINAL PANDULPH,What,4
CARDINAL PANDULPH,It,3
CARDINAL PANDULPH,Of,3
CARDINAL PANDULPH,Than,3
CARDINAL PANDULPH,Therefore,3
CARDINAL PANDULPH,Thy,3
CARDINAL PANDULPH,Upon,3
CARDINAL PANDULPH,You,3
CARDINAL PANDULPH,Against,2
CARDINAL PANDULPH,Even,2
CARDINAL PANDULPH,From,2
CARDINAL PANDULPH,Go,2
CARDINAL PANDULPH,Hail,2
CARDINAL PANDULPH,I,2
CARDINAL PANDULPH,John,2
CARDINAL PANDULPH,Now,2
CARDINAL PANDULPH,On,2
CARDINAL PANDULPH,Or,2
CARDINAL PANDULPH,Out,2
CARDINAL PANDULPH,Shall,2
CARDINAL PANDULPH,This,2
CARDINAL PANDULPH,Your,2
CARDINAL WOLSEY,I,39
CARDINAL WOLSEY,And,28
CARDINAL WOLSEY,The,17
CARDINAL WOLSEY,A,15
CARDINAL WOLSEY,To,13
CARDINAL WOLSEY,That,12
CARDINAL WOLSEY,You,10
CARDINAL WOLSEY,For,9
CARDINAL WOLSEY,Of,9
CARDINAL WOLSEY,This,8
CARDINAL WOLSEY,What,8
CARDINAL WOLSEY,Have,7
CARDINAL WOLSEY,My,7
CARDINAL WOLSEY,By,6
CARDINAL WOLSEY,In,6
CARDINAL WOLSEY,So,6
CARDINAL WOLSEY,Your,6
CARDINAL WOLSEY,As,5
CARDINAL WOLSEY,How,5
CARDINAL WOLSEY,Is,5
CARDINAL WOLSEY,There,5
CARDINAL WOLSEY,Aside,4
CARDINAL WOLSEY,His,4
CARDINAL WOLSEY,If,4
CARDINAL WOLSEY,It,4
CARDINAL WOLSEY,Let,4
CARDINAL WOLSEY,Or,4
CARDINAL WOLSEY,We,4
CARDINAL WOLSEY,At,3
CARDINAL WOLSEY,But,3
CARDINAL WOLSEY,Enter,3
CARDINAL WOLSEY,Exit,3
CARDINAL WOLSEY,Like,3
CARDINAL WOLSEY,Madam,3
CARDINAL WOLSEY,More,3
CARDINAL WOLSEY,No,3
CARDINAL WOLSEY,Our,3
CARDINAL WOLSEY,Out,3
CARDINAL WOLSEY,Sir,3
CARDINAL WOLSEY,Thats,3
CARDINAL WOLSEY,Theres,3
CARDINAL WOLSEY,They,3
CARDINAL WOLSEY,Upon,3
CARDINAL WOLSEY,Be,2
CARDINAL WOLSEY,Beyond,2
CARDINAL WOLSEY,Cromwell,2
CARDINAL WOLSEY,Exeunt,2
CARDINAL WOLSEY,Found,2
CARDINAL WOLSEY,He,2
CARDINAL WOLSEY,Into,2
CARDINAL WOLSEY,May,2
CARDINAL WOLSEY,Most,2
CARDINAL WOLSEY,Must,2
CARDINAL WOLSEY,Never,2
CARDINAL WOLSEY,Not,2
CARDINAL WOLSEY,O,2
CARDINAL WOLSEY,Please,2
CARDINAL WOLSEY,Pray,2
CARDINAL WOLSEY,Reenter,2
CARDINAL WOLSEY,Say,2
CARDINAL WOLSEY,Shall,2
CARDINAL WOLSEY,Than,2
CARDINAL WOLSEY,Then,2
CARDINAL WOLSEY,Thy,2
CARDINAL WOLSEY,Till,2
CARDINAL WOLSEY,When,2
CARDINAL WOLSEY,Wheres,2
CARDINAL WOLSEY,Why,2
CARDINAL WOLSEY,Yea,2
CARDINAL WOLSEY,Yes,2
CASCA,Why,5
CASCA,And,4
CASCA,Ay,4
CASCA,I,4
CASCA,Caesar,3
CASCA,He,3
CASCA,You,3
CASCA,A,2
CASCA,But,2
CASCA,Do,2
CASCA,Exit,2
CASCA,Indeed,2
CASCA,No,2
CASCA,So,2
CASCA,The,2
CASCA,Who,2
CASCA,offered,2
CASCA,time,2
CASSIO,I,28
CASSIO,That,13
CASSIO,And,10
CASSIO,Enter,10
CASSIO,The,7
CASSIO,To,7
CASSIO,But,5
CASSIO,Exit,5
CASSIO,A,4
CASSIO,For,4
CASSIO,Give,4
CASSIO,How,4
CASSIO,Iago,4
CASSIO,What,4
CASSIO,and,4
CASSIO,Ay,3
CASSIO,Madam,3
CASSIO,My,3
CASSIO,No,3
CASSIO,O,3
CASSIO,Or,3
CASSIO,Prithee,3
CASSIO,She,3
CASSIO,This,3
CASSIO,Tis,3
CASSIO,Why,3
CASSIO,Alas,2
CASSIO,As,2
CASSIO,Before,2
CASSIO,Do,2
CASSIO,Dost,2
CASSIO,Exeunt,2
CASSIO,Faith,2
CASSIO,Fore,2
CASSIO,Ha,2
CASSIO,He,2
CASSIO,Here,2
CASSIO,If,2
CASSIO,Ill,2
CASSIO,Is,2
CASSIO,It,2
CASSIO,Let,2
CASSIO,Most,2
CASSIO,Not,2
CASSIO,Reenter,2
CASSIO,So,2
CASSIO,Something,2
CASSIO,Take,2
CASSIO,Welcome,2
CASSIO,Whose,2
CASSIO,You,2
CASSIO,the,2
CASSIUS,And,44
CASSIUS,I,32
CASSIUS,That,22
CASSIUS,But,18
CASSIUS,To,17
CASSIUS,The,15
CASSIUS,For,13
CASSIUS,This,12
CASSIUS,If,11
CASSIUS,You,11
CASSIUS,A,10
CASSIUS,As,10
CASSIUS,In,10
CASSIUS,Brutus,8
CASSIUS,O,8
CASSIUS,So,8
CASSIUS,What,8
CASSIUS,Why,8
CASSIUS,When,7
CASSIUS,Have,6
CASSIUS,He,6
CASSIUS,My,6
CASSIUS,Now,6
CASSIUS,Come,5
CASSIUS,Did,5
CASSIUS,Of,5
CASSIUS,Then,5
CASSIUS,Upon,5
CASSIUS,Will,5
CASSIUS,Caesar,4
CASSIUS,Exit,4
CASSIUS,Is,4
CASSIUS,Let,4
CASSIUS,Where,4
CASSIUS,Ay,3
CASSIUS,Casca,3
CASSIUS,Enter,3
CASSIUS,Exeunt,3
CASSIUS,Good,3
CASSIUS,How,3
CASSIUS,Mark,3
CASSIUS,Most,3
CASSIUS,No,3
CASSIUS,Or,3
CASSIUS,PINDARUS,3
CASSIUS,Stand,3
CASSIUS,There,3
CASSIUS,Tis,3
CASSIUS,Well,3
CASSIUS,With,3
CASSIUS,Are,2
CASSIUS,Be,2
CASSIUS,By,2
CASSIUS,Cassius,2
CASSIUS,Do,2
CASSIUS,Even,2
CASSIUS,Ha,2
CASSIUS,Messala,2
CASSIUS,Never,2
CASSIUS,Nor,2
CASSIUS,Our,2
CASSIUS,Reenter,2
CASSIUS,SCENE,2
CASSIUS,Shall,2
CASSIUS,Some,2
CASSIUS,Therein,2
CASSIUS,They,2
CASSIUS,Those,2
CASSIUS,Thunder,2
CASSIUS,We,2
CASSIUS,Whether,2
CASSIUS,Which,2
CASSIUS,Who,2
CASSIUS,Yet,2
CASSIUS,Your,2
CELIA,I,17
CELIA,And,12
CELIA,Enter,7
CELIA,But,6
CELIA,O,6
CELIA,It,5
CELIA,No,5
CELIA,To,5
CELIA,Why,5
CELIA,That,4
CELIA,Well,4
CELIA,You,4
CELIA,that,4
CELIA,By,3
CELIA,If,3
CELIA,Or,3
CELIA,The,3
CELIA,Alas,2
CELIA,Come,2
CELIA,Exeunt,2
CELIA,For,2
CELIA,Go,2
CELIA,Heaven,2
CELIA,How,2
CELIA,Let,2
CELIA,My,2
CELIA,Nay,2
CELIA,Prithee,2
CELIA,SCENE,2
CELIA,Some,2
CELIA,Something,2
CELIA,There,2
CELIA,Therefore,2
CELIA,They,2
CELIA,Were,2
CELIA,Which,2
CELIA,Will,2
CELIA,With,2
CELIA,Yes,2
CELIA,Your,2
CELIA,affection,2
CELIA,hath,2
CELIA,her,2
CELIA,love,2
CELIA,makes,2
CELIA,not,2
CELIA,should,2
CELIA,the,2
CELIA,wit,2
